route_id,service_id,trip_id,direction_id,wheelchair_accessible,bikes_allowed,shape_id
114,2917,982184441,0,1,0,1114
114,2917,982184451,0,1,0,1114
114,2917,982184461,0,1,0,1114
114,2917,982184471,0,1,0,1114
114,2917,982184481,0,1,0,1114
114,2917,982184491,0,1,0,1114
114,2917,982184501,0,1,0,1114
114,2917,982184511,0,1,0,1114
114,2917,982184521,0,1,0,1114
114,2917,982184531,0,1,0,1114
114,2917,982184541,0,1,0,1114
114,2917,982184551,0,1,0,1114
114,2917,982184561,0,1,0,1114
114,2917,982184571,0,1,0,1114
114,2917,982184581,0,1,0,1114
114,2917,982184591,0,1,0,1114
114,2917,982184601,0,1,0,1114
114,2917,982184611,0,1,0,1114
114,2917,982184621,0,1,0,1114
114,2917,982184631,0,1,0,1114
114,2917,982184641,0,1,0,1114
114,2917,982184651,0,1,0,1114
114,2917,982184661,0,1,0,1114
114,2917,982184671,0,1,0,1114
114,2917,982184681,0,1,0,1114
114,2917,982184691,0,1,0,1114
114,2917,982184012,1,1,0,2114
114,2917,982184022,1,1,0,2114
114,2917,982184032,1,1,0,2114
114,2917,982184042,1,1,0,2114
114,2917,982184052,1,1,0,2114
114,2917,982184062,1,1,0,2114
114,2917,982184072,1,1,0,2114
114,2917,982184082,1,1,0,2114
114,2917,982184092,1,1,0,2114
114,2917,982184102,1,1,0,2114
114,2917,982184112,1,1,0,2114
114,2917,982184122,1,1,0,2114
114,2917,982184132,1,1,0,2114
114,2917,982184142,1,1,0,2114
114,2917,982184152,1,1,0,2114
114,2917,982184162,1,1,0,2114
114,2917,982184172,1,1,0,2114
114,2917,982184182,1,1,0,2114
114,2917,982184192,1,1,0,2114
114,2917,982184202,1,1,0,2114
114,2917,982184212,1,1,0,2114
114,2917,982184222,1,1,0,2114
114,2917,982184232,1,1,0,2114
114,2917,982184242,1,1,0,2114
114,2917,982184252,1,1,0,2114
114,2917,982184262,1,1,0,2114
114,2917,982184272,1,1,0,2114
114,2917,982184282,1,1,0,2114
114,2917,982184292,1,1,0,2114
114,2917,982184302,1,1,0,2114
114,2917,982184312,1,1,0,2114
114,2917,982184322,1,1,0,2114
114,2917,982184332,1,1,0,2114
114,2917,982184342,1,1,0,2114
114,2917,982184352,1,1,0,2114
114,2917,982184362,1,1,0,2114
114,2917,982184372,1,1,0,2114
114,2917,982184382,1,1,0,2114
114,2917,982184392,1,1,0,2114
114,2917,982184402,1,1,0,2114
114,2917,982184412,1,1,0,2114
114,2917,982184422,1,1,0,2114
114,2917,982184432,1,1,0,2114
114,2917,982184442,1,1,0,2114
114,2917,982184452,1,1,0,2114
114,2917,982184462,1,1,0,2114
114,2917,982184472,1,1,0,2114
114,2917,982184482,1,1,0,2114
114,2917,982184492,1,1,0,2114
114,2917,982184502,1,1,0,2114
114,2917,982184512,1,1,0,2114
114,2917,982184522,1,1,0,2114
114,2917,982184532,1,1,0,2114
114,2917,982184542,1,1,0,2114
114,2917,982184552,1,1,0,2114
114,2917,982184562,1,1,0,2114
114,2917,982184572,1,1,0,2114
114,2917,982184582,1,1,0,2114
114,2917,982184592,1,1,0,2114
114,2917,982184602,1,1,0,2114
114,2917,982184612,1,1,0,2114
114,2917,982184622,1,1,0,2114
114,2917,982184632,1,1,0,2114
114,2917,982184642,1,1,0,2114
114,2917,982184652,1,1,0,2114
114,2917,982184662,1,1,0,2114
114,2917,982184672,1,1,0,2114
114,2917,982184682,1,1,0,2114
117,2917,982166921,0,1,0,1117
117,2917,982166931,0,1,0,1117
117,2917,982166941,0,1,0,1117
117,2917,982166951,0,1,0,1117
117,2917,982166961,0,1,0,1117
117,2917,982166971,0,1,0,1117
117,2917,982166981,0,1,0,1117
117,2917,982167001,0,1,0,1117
117,2917,982167021,0,1,0,1117
117,2917,982167031,0,1,0,1117
117,2917,982167041,0,1,0,1117
117,2917,982167051,0,1,0,1117
117,2917,982167061,0,1,0,1117
117,2917,982167071,0,1,0,1117
117,2917,982167081,0,1,0,1117
117,2917,982167101,0,1,0,1117
117,2917,982167121,0,1,0,1117
117,2917,982167131,0,1,0,1117
117,2917,982167141,0,1,0,1117
117,2917,982167151,0,1,0,1117
117,2917,982167161,0,1,0,1117
117,2917,982167171,0,1,0,1117
117,2917,982167181,0,1,0,1117
117,2917,982183971,0,1,0,1117
117,2917,982183981,0,1,0,1117
117,2917,982184001,0,1,0,1117
117,2917,982166922,1,1,0,2117
117,2917,982166932,1,1,0,2117
117,2917,982166942,1,1,0,2117
117,2917,982166952,1,1,0,2117
117,2917,982166962,1,1,0,2117
117,2917,982166972,1,1,0,2117
117,2917,982166982,1,1,0,2117
117,2917,982166992,1,1,0,2117
117,2917,982167002,1,1,0,2117
117,2917,982167012,1,1,0,2117
117,2917,982167022,1,1,0,2117
117,2917,982167032,1,1,0,2117
117,2917,982167042,1,1,0,2117
117,2917,982167052,1,1,0,2117
117,2917,982167062,1,1,0,2117
117,2917,982167072,1,1,0,2117
117,2917,982167082,1,1,0,2117
117,2917,982167092,1,1,0,2117
117,2917,982167102,1,1,0,2117
117,2917,982167112,1,1,0,2117
117,2917,982167122,1,1,0,2117
117,2917,982167132,1,1,0,2117
117,2917,982167142,1,1,0,2117
117,2917,982167152,1,1,0,2117
117,2917,982167162,1,1,0,2117
117,2917,982167172,1,1,0,2117
117,2917,982167182,1,1,0,2117
117,2917,982183972,1,1,0,2117
117,2917,982183992,1,1,0,2117
117,2917,982184002,1,1,0,2117
119,2917,985043661,0,1,0,1119
119,2917,985043671,0,1,0,1119
119,2917,985043681,0,1,0,1119
119,2917,985043691,0,1,0,1119
119,2917,985043701,0,1,0,1119
119,2917,985043711,0,1,0,1119
119,2917,985043721,0,1,0,1119
119,2917,985043731,0,1,0,1119
119,2917,985043751,0,1,0,1119
119,2917,985043761,0,1,0,1119
119,2917,985043771,0,1,0,1119
119,2917,985043781,0,1,0,1119
119,2917,985043791,0,1,0,1119
119,2917,985043801,0,1,0,1119
119,2917,985043811,0,1,0,1119
119,2917,985043821,0,1,0,1119
119,2917,985043662,1,1,0,2119
119,2917,985043672,1,1,0,2119
119,2917,985043682,1,1,0,2119
119,2917,985043692,1,1,0,2119
119,2917,985043702,1,1,0,2119
119,2917,985043712,1,1,0,2119
119,2917,985043722,1,1,0,2119
119,2917,985043732,1,1,0,2119
119,2917,985043742,1,1,0,2119
119,2917,985043752,1,1,0,2119
119,2917,985043762,1,1,0,2119
119,2917,985043772,1,1,0,2119
119,2917,985043782,1,1,0,2119
119,2917,985043792,1,1,0,2119
119,2917,985043802,1,1,0,2119
119,2917,985043812,1,1,0,2119
119,2917,985043822,1,1,0,2119
121,2917,982176991,0,1,1,1121
121,2917,982177001,0,1,1,1121
121,2917,982177011,0,1,1,1121
121,2917,982177021,0,1,1,1121
121,2917,982177031,0,1,1,1121
121,2917,982177041,0,1,1,1121
121,2917,982177051,0,1,1,1121
121,2917,982177061,0,1,1,1121
121,2917,982177071,0,1,1,1121
121,2917,982177081,0,1,1,1121
121,2917,982177091,0,1,1,1121
121,2917,982177101,0,1,1,1121
121,2917,982177111,0,1,1,1121
121,2917,982177121,0,1,1,1121
121,2917,982177131,0,1,1,1121
121,2917,982177141,0,1,1,1121
121,2917,982177151,0,1,1,1121
121,2917,982177161,0,1,1,1121
121,2917,982177171,0,1,1,1121
121,2917,982177181,0,1,1,1121
121,2917,982177191,0,1,1,1121
121,2917,982177211,0,1,1,1121
121,2917,982177221,0,1,1,1121
121,2917,982177231,0,1,1,1121
121,2917,982177241,0,1,1,1121
121,2917,982177251,0,1,1,1121
121,2917,982177261,0,1,1,1121
121,2917,982177271,0,1,1,1121
121,2917,982177291,0,1,1,1121
121,2917,982177301,0,1,1,1121
121,2917,982177311,0,1,1,1121
121,2917,982177321,0,1,1,1121
121,2917,982177331,0,1,1,1121
121,2917,982177341,0,1,1,1121
121,2917,982177351,0,1,1,1121
121,2917,982176992,1,1,1,2121
121,2917,982177002,1,1,1,2121
121,2917,982177012,1,1,1,2121
121,2917,982177022,1,1,1,2121
121,2917,982177032,1,1,1,2121
121,2917,982177042,1,1,1,2121
121,2917,982177052,1,1,1,2121
121,2917,982177062,1,1,1,2121
121,2917,982177072,1,1,1,2121
121,2917,982177082,1,1,1,2121
121,2917,982177092,1,1,1,2121
121,2917,982177102,1,1,1,2121
121,2917,982177112,1,1,1,2121
121,2917,982177122,1,1,1,2121
121,2917,982177132,1,1,1,2121
121,2917,982177142,1,1,1,2121
121,2917,982177152,1,1,1,2121
121,2917,982177162,1,1,1,2121
121,2917,982177172,1,1,1,2121
121,2917,982177182,1,1,1,2121
121,2917,982177192,1,1,1,2121
121,2917,982177202,1,1,1,2121
121,2917,982177212,1,1,1,2121
121,2917,982177222,1,1,1,2121
121,2917,982177232,1,1,1,2121
121,2917,982177242,1,1,1,2121
121,2917,982177252,1,1,1,2121
121,2917,982177262,1,1,1,2121
121,2917,982177272,1,1,1,2121
121,2917,982177282,1,1,1,2121
121,2917,982177292,1,1,1,2121
121,2917,982177302,1,1,1,2121
121,2917,982177312,1,1,1,2121
121,2917,982177322,1,1,1,2121
121,2917,982177332,1,1,1,2121
121,2917,982177342,1,1,1,2121
121,2917,982177352,1,1,1,2121
123,2917,982172441,0,1,1,1123
123,2917,982172451,0,1,1,1123
123,2917,982172461,0,1,1,1123
123,2917,982172471,0,1,1,1123
123,2917,982172481,0,1,1,1123
123,2917,982172491,0,1,1,1123
123,2917,982172501,0,1,1,1123
123,2917,982172511,0,1,1,1123
123,2917,982172521,0,1,1,1123
123,2917,982172531,0,1,1,1123
123,2917,982172541,0,1,1,1123
123,2917,982172551,0,1,1,1123
123,2917,982172561,0,1,1,1123
123,2917,982172571,0,1,1,1123
123,2917,982172581,0,1,1,1123
123,2917,982172591,0,1,1,1123
123,2917,982172601,0,1,1,1123
123,2917,982172442,1,1,1,2123
123,2917,982172452,1,1,1,2123
123,2917,982172462,1,1,1,2123
123,2917,982172472,1,1,1,2123
123,2917,982172482,1,1,1,2123
123,2917,982172492,1,1,1,2123
123,2917,982172502,1,1,1,2123
123,2917,982172512,1,1,1,2123
123,2917,982172522,1,1,1,2123
123,2917,982172532,1,1,1,2123
123,2917,982172542,1,1,1,2123
123,2917,982172552,1,1,1,2123
123,2917,982172562,1,1,1,2123
123,2917,982172572,1,1,1,2123
123,2917,982172582,1,1,1,2123
123,2917,982172592,1,1,1,2123
123,2917,982172602,1,1,1,2123
124,2917,984914411,0,1,0,1124
124,2917,984914421,0,1,0,1124
124,2917,984914431,0,1,0,1124
124,2917,984914441,0,1,0,1124
124,2917,984914451,0,1,0,1124
124,2917,984914461,0,1,0,1124
124,2917,984914471,0,1,0,1124
124,2917,984914481,0,1,0,1124
124,2917,984914491,0,1,0,1124
124,2917,984914501,0,1,0,1124
124,2917,984914511,0,1,0,1124
124,2917,984914531,0,1,0,1124
124,2917,984914541,0,1,0,1124
124,2917,984914551,0,1,0,1124
124,2917,984914561,0,1,0,1124
124,2917,984914412,1,1,0,2124
124,2917,984914422,1,1,0,2124
124,2917,984914432,1,1,0,2124
124,2917,984914442,1,1,0,2124
124,2917,984914452,1,1,0,2124
124,2917,984914462,1,1,0,2124
124,2917,984914472,1,1,0,2124
124,2917,984914482,1,1,0,2124
124,2917,984914492,1,1,0,2124
124,2917,984914502,1,1,0,2124
124,2917,984914512,1,1,0,2124
124,2917,984914522,1,1,0,2124
124,2917,984914532,1,1,0,2124
124,2917,984914542,1,1,0,2124
124,2917,984914552,1,1,0,2124
125,2917,982173701,0,1,0,1125
125,2917,982173711,0,1,0,1125
125,2917,982173731,0,1,1,1125
125,2917,982173741,0,1,1,1125
125,2917,982173751,0,1,1,1125
125,2917,982173761,0,1,1,1125
125,2917,982173771,0,1,1,1125
125,2917,982173781,0,1,1,1125
125,2917,982173791,0,1,1,1125
125,2917,982173801,0,1,1,1125
125,2917,982173811,0,1,1,1125
125,2917,982173821,0,1,1,1125
125,2917,982173831,0,1,1,1125
125,2917,982173851,0,1,1,1125
125,2917,982173861,0,1,1,1125
125,2917,982173871,0,1,1,1125
125,2917,982173881,0,1,1,1125
125,2917,982173891,0,1,1,1125
125,2917,982173901,0,1,1,1125
125,2917,982173911,0,1,1,1125
125,2917,982173921,0,1,1,1125
125,2917,982173931,0,1,1,1125
125,2917,982173941,0,1,1,1125
125,2917,982173951,0,1,1,1125
125,2917,982173961,0,1,1,1125
125,2917,982173981,0,1,0,1125
125,2917,982173991,0,1,0,1125
125,2917,982174001,0,1,0,1125
125,2917,982174011,0,1,0,1125
125,2917,982174021,0,1,0,1125
125,2917,982174031,0,1,1,1125
125,2917,982174041,0,1,1,1125
125,2917,982174051,0,1,1,1125
125,2917,982174061,0,1,1,1125
125,2917,982174071,0,1,1,1125
125,2917,982174081,0,1,1,1125
125,2917,982174091,0,1,1,1125
125,2917,982174101,0,1,1,1125
125,2917,982174111,0,1,1,1125
125,2917,982174121,0,1,1,1125
125,2917,982174131,0,1,1,1125
125,2917,982174141,0,1,1,1125
125,2917,982174151,0,1,1,1125
125,2917,982174161,0,1,1,1125
125,2917,982174171,0,1,1,1125
125,2917,982174181,0,1,1,1125
125,2917,982174191,0,1,1,1125
125,2917,982174201,0,1,1,1125
125,2917,982174211,0,1,1,1125
125,2917,982174221,0,1,1,1125
125,2917,982173702,1,1,0,2125
125,2917,982173722,1,1,0,2125
125,2917,982173732,1,1,1,2125
125,2917,982173742,1,1,1,2125
125,2917,982173752,1,1,1,2125
125,2917,982173762,1,1,1,2125
125,2917,982173772,1,1,1,2125
125,2917,982173782,1,1,1,2125
125,2917,982173792,1,1,1,2125
125,2917,982173802,1,1,1,2125
125,2917,982173812,1,1,1,2125
125,2917,982173822,1,1,1,2125
125,2917,982173842,1,1,1,2125
125,2917,982173852,1,1,1,2125
125,2917,982173862,1,1,1,2125
125,2917,982173872,1,1,1,2125
125,2917,982173882,1,1,1,2125
125,2917,982173892,1,1,1,2125
125,2917,982173902,1,1,1,2125
125,2917,982173912,1,1,1,2125
125,2917,982173922,1,1,1,2125
125,2917,982173932,1,1,1,2125
125,2917,982173942,1,1,1,2125
125,2917,982173952,1,1,1,2125
125,2917,982173962,1,1,1,2125
125,2917,982173972,1,1,0,2125
125,2917,982173982,1,1,0,2125
125,2917,982173992,1,1,0,2125
125,2917,982174002,1,1,0,2125
125,2917,982174012,1,1,0,2125
125,2917,982174022,1,1,0,2125
125,2917,982174032,1,1,1,2125
125,2917,982174042,1,1,1,2125
125,2917,982174052,1,1,1,2125
125,2917,982174062,1,1,1,2125
125,2917,982174072,1,1,1,2125
125,2917,982174082,1,1,1,2125
125,2917,982174092,1,1,1,2125
125,2917,982174102,1,1,1,2125
125,2917,982174112,1,1,1,2125
125,2917,982174122,1,1,1,2125
125,2917,982174132,1,1,1,2125
125,2917,982174142,1,1,1,2125
125,2917,982174152,1,1,1,2125
125,2917,982174162,1,1,1,2125
125,2917,982174172,1,1,1,2125
125,2917,982174182,1,1,1,2125
125,2917,982174192,1,1,1,2125
125,2917,982174202,1,1,1,2125
125,2917,982174212,1,1,1,2125
125,2917,982174222,1,1,1,2125
126,2917,982132981,0,1,0,1126
126,2917,982132991,0,1,0,1126
126,2917,982133001,0,1,0,1126
126,2917,982133011,0,1,0,1126
126,2917,982133021,0,1,0,1126
126,2917,982133031,0,1,0,1126
126,2917,982133041,0,1,0,1126
126,2917,982133051,0,1,0,1126
126,2917,982133061,0,1,0,1126
126,2917,982133071,0,1,0,1126
126,2917,982133081,0,1,0,1126
126,2917,982133091,0,1,0,1126
126,2917,982133101,0,1,0,1126
126,2917,982133111,0,1,0,1126
126,2917,982133121,0,1,0,1126
126,2917,982133131,0,1,0,1126
126,2917,982133141,0,1,0,1126
126,2917,982133151,0,1,0,1126
126,2917,982133161,0,1,0,1126
126,2917,982133171,0,1,0,1126
126,2917,982133181,0,1,0,1126
126,2917,982133191,0,1,0,1126
126,2917,982133201,0,1,0,1126
126,2917,982133211,0,1,0,1126
126,2917,982133221,0,1,0,1126
126,2917,982133231,0,1,0,1126
126,2917,982133241,0,1,0,1126
126,2917,982133251,0,1,0,1126
126,2917,982132982,1,1,0,2126
126,2917,982132992,1,1,0,2126
126,2917,982133002,1,1,0,2126
126,2917,982133012,1,1,0,2126
126,2917,982133022,1,1,0,2126
126,2917,982133032,1,1,0,2126
126,2917,982133042,1,1,0,2126
126,2917,982133052,1,1,0,2126
126,2917,982133062,1,1,0,2126
126,2917,982133072,1,1,0,2126
126,2917,982133082,1,1,0,2126
126,2917,982133092,1,1,0,2126
126,2917,982133102,1,1,0,2126
126,2917,982133112,1,1,0,2126
126,2917,982133122,1,1,0,2126
126,2917,982133132,1,1,0,2126
126,2917,982133142,1,1,0,2126
126,2917,982133152,1,1,0,2126
126,2917,982133162,1,1,0,2126
126,2917,982133172,1,1,0,2126
126,2917,982133182,1,1,0,2126
126,2917,982133192,1,1,0,2126
126,2917,982133202,1,1,0,2126
126,2917,982133212,1,1,0,2126
126,2917,982133222,1,1,0,2126
126,2917,982133232,1,1,0,2126
126,2917,982133242,1,1,0,2126
126,2917,982133252,1,1,0,2126
135,2917,982165631,0,1,1,1135
135,2917,982165641,0,1,1,1135
135,2917,982165651,0,1,1,1135
135,2917,982165661,0,1,1,1135
135,2917,982165671,0,1,1,1135
135,2917,982165681,0,1,1,1135
135,2917,982165691,0,1,1,1135
135,2917,982165701,0,1,1,1135
135,2917,982165711,0,1,1,1135
135,2917,982165721,0,1,1,1135
135,2917,982165731,0,1,1,1135
135,2917,982165741,0,1,1,1135
135,2917,982165751,0,1,1,1135
135,2917,982165761,0,1,0,1135
135,2917,982165771,0,1,0,1135
135,2917,982165781,0,1,0,1135
135,2917,982165791,0,1,0,1135
135,2917,982165801,0,1,0,1135
135,2917,982176501,0,1,1,1135
135,2917,982176511,0,1,1,1135
135,2917,982176521,0,1,1,1135
135,2917,982176531,0,1,1,1135
135,2917,982176541,0,1,1,1135
135,2917,982176551,0,1,1,1135
135,2917,982176561,0,1,1,1135
135,2917,982176571,0,1,1,1135
135,2917,982176581,0,1,1,1135
135,2917,982176591,0,1,1,1135
135,2917,982176601,0,1,1,1135
135,2917,982176611,0,1,1,1135
135,2917,982176621,0,1,1,1135
135,2917,982165632,1,1,1,2135
135,2917,982165642,1,1,1,2135
135,2917,982165652,1,1,1,2135
135,2917,982165662,1,1,1,2135
135,2917,982165672,1,1,1,2135
135,2917,982165682,1,1,1,2135
135,2917,982165692,1,1,1,2135
135,2917,982165702,1,1,1,2135
135,2917,982165712,1,1,1,2135
135,2917,982165722,1,1,1,2135
135,2917,982165732,1,1,1,2135
135,2917,982165742,1,1,1,2135
135,2917,982165752,1,1,1,2135
135,2917,982165762,1,1,0,2135
135,2917,982165772,1,1,0,2135
135,2917,982165792,1,1,0,2135
135,2917,982165802,1,1,0,2135
135,2917,982176502,1,1,1,2135
135,2917,982176512,1,1,1,2135
135,2917,982176522,1,1,1,2135
135,2917,982176532,1,1,1,2135
135,2917,982176542,1,1,1,2135
135,2917,982176552,1,1,1,2135
135,2917,982176562,1,1,1,2135
135,2917,982176572,1,1,1,2135
135,2917,982176582,1,1,1,2135
135,2917,982176592,1,1,1,2135
135,2917,982176602,1,1,1,2135
135,2917,982176612,1,1,1,2135
135,2917,982176622,1,1,1,2135
136,2917,984711671,0,1,1,1136
136,2917,984711681,0,1,1,1136
136,2917,984711691,0,1,1,1136
136,2917,984711701,0,1,1,1136
136,2917,984711711,0,1,1,1136
136,2917,984711721,0,1,1,1136
136,2917,984711731,0,1,1,1136
136,2917,984711741,0,1,1,1136
136,2917,984711751,0,1,1,1136
136,2917,984711761,0,1,1,1136
136,2917,984711771,0,1,1,1136
136,2917,984711781,0,1,1,1136
136,2917,984711791,0,1,1,1136
136,2917,984711801,0,1,1,1136
136,2917,984711811,0,1,1,1136
136,2917,984711821,0,1,1,1136
136,2917,984711831,0,1,1,1136
136,2917,984711841,0,1,1,1136
136,2917,984711851,0,1,1,1136
136,2917,984711861,0,1,1,1136
136,2917,984711871,0,1,1,1136
136,2917,984711881,0,1,1,1136
136,2917,984711901,0,1,0,1136
136,2917,984711911,0,1,0,1136
136,2917,984711921,0,1,1,1136
136,2917,984711931,0,1,1,1136
136,2917,984711941,0,1,1,1136
136,2917,984711951,0,1,1,1136
136,2917,984711961,0,1,1,1136
136,2917,984711971,0,1,1,1136
136,2917,984711981,0,1,1,1136
136,2917,984711991,0,1,1,1136
136,2917,984712001,0,1,1,1136
136,2917,984712011,0,1,1,1136
136,2917,984712031,0,1,0,1136
136,2917,984712041,0,1,0,1136
136,2917,984712051,0,1,1,1136
136,2917,984712061,0,1,1,1136
136,2917,984712071,0,1,1,1136
136,2917,984712081,0,1,1,1136
136,2917,984712091,0,1,1,1136
136,2917,984712101,0,1,1,1136
136,2917,984712111,0,1,1,1136
136,2917,984712121,0,1,1,1136
136,2917,984712131,0,1,1,1136
136,2917,984712141,0,1,1,1136
136,2917,984712151,0,1,1,1136
136,2917,984712161,0,1,1,1136
136,2917,984711672,1,1,1,2136
136,2917,984711682,1,1,1,2136
136,2917,984711692,1,1,1,2136
136,2917,984711702,1,1,1,2136
136,2917,984711712,1,1,1,2136
136,2917,984711722,1,1,1,2136
136,2917,984711732,1,1,1,2136
136,2917,984711742,1,1,1,2136
136,2917,984711752,1,1,1,2136
136,2917,984711762,1,1,1,2136
136,2917,984711772,1,1,1,2136
136,2917,984711782,1,1,1,2136
136,2917,984711792,1,1,1,2136
136,2917,984711802,1,1,1,2136
136,2917,984711812,1,1,1,2136
136,2917,984711822,1,1,1,2136
136,2917,984711832,1,1,1,2136
136,2917,984711842,1,1,1,2136
136,2917,984711852,1,1,1,2136
136,2917,984711862,1,1,1,2136
136,2917,984711872,1,1,1,2136
136,2917,984711882,1,1,1,2136
136,2917,984711892,1,1,0,2136
136,2917,984711902,1,1,0,2136
136,2917,984711922,1,1,1,2136
136,2917,984711932,1,1,1,2136
136,2917,984711942,1,1,1,2136
136,2917,984711952,1,1,1,2136
136,2917,984711962,1,1,1,2136
136,2917,984711972,1,1,1,2136
136,2917,984711982,1,1,1,2136
136,2917,984711992,1,1,1,2136
136,2917,984712002,1,1,1,2136
136,2917,984712012,1,1,1,2136
136,2917,984712022,1,1,0,2136
136,2917,984712032,1,1,0,2136
136,2917,984712052,1,1,1,2136
136,2917,984712062,1,1,1,2136
136,2917,984712072,1,1,1,2136
136,2917,984712082,1,1,1,2136
136,2917,984712092,1,1,1,2136
136,2917,984712102,1,1,1,2136
136,2917,984712112,1,1,1,2136
136,2917,984712122,1,1,1,2136
136,2917,984712132,1,1,1,2136
136,2917,984712142,1,1,1,2136
136,2917,984712152,1,1,1,2136
136,2917,984712162,1,1,1,2136
137,2917,984710751,0,1,0,1137
137,2917,984710761,0,1,0,1137
137,2917,984710771,0,1,1,1137
137,2917,984710781,0,1,1,1137
137,2917,984710791,0,1,1,1137
137,2917,984710801,0,1,1,1137
137,2917,984710811,0,1,1,1137
137,2917,984710821,0,1,1,1137
137,2917,984710831,0,1,1,1137
137,2917,984710841,0,1,1,1137
137,2917,984710851,0,1,1,1137
137,2917,984710861,0,1,1,1137
137,2917,984710871,0,1,1,1137
137,2917,984710881,0,1,1,1137
137,2917,984710891,0,1,1,1137
137,2917,984710901,0,1,0,1137
137,2917,984710911,0,1,0,1137
137,2917,984710921,0,1,0,1137
137,2917,984712571,0,1,1,1137
137,2917,984712581,0,1,1,1137
137,2917,984712591,0,1,1,1137
137,2917,984712601,0,1,1,1137
137,2917,984712611,0,1,1,1137
137,2917,984712621,0,1,1,1137
137,2917,984712631,0,1,1,1137
137,2917,984712641,0,1,1,1137
137,2917,984712651,0,1,1,1137
137,2917,984712661,0,1,1,1137
137,2917,984712671,0,1,1,1137
137,2917,984712681,0,1,1,1137
137,2917,984712691,0,1,1,1137
137,2917,984712701,0,1,1,1137
137,2917,984712711,0,1,1,1137
137,2917,984712721,0,1,1,1137
137,2917,984712731,0,1,1,1137
137,2917,984712741,0,1,1,1137
137,2917,984712751,0,1,1,1137
137,2917,984712761,0,1,1,1137
137,2917,984712771,0,1,1,1137
137,2917,984712781,0,1,1,1137
137,2917,984712791,0,1,1,1137
137,2917,984712801,0,1,1,1137
137,2917,984710742,1,1,0,2137
137,2917,984710752,1,1,0,2137
137,2917,984710762,1,1,0,2137
137,2917,984710772,1,1,1,2137
137,2917,984710782,1,1,1,2137
137,2917,984710792,1,1,1,2137
137,2917,984710802,1,1,1,2137
137,2917,984710812,1,1,1,2137
137,2917,984710822,1,1,1,2137
137,2917,984710832,1,1,1,2137
137,2917,984710842,1,1,1,2137
137,2917,984710852,1,1,1,2137
137,2917,984710862,1,1,1,2137
137,2917,984710872,1,1,1,2137
137,2917,984710882,1,1,1,2137
137,2917,984710892,1,1,1,2137
137,2917,984710902,1,1,0,2137
137,2917,984710912,1,1,0,2137
137,2917,984712572,1,1,1,2137
137,2917,984712582,1,1,1,2137
137,2917,984712592,1,1,1,2137
137,2917,984712602,1,1,1,2137
137,2917,984712612,1,1,1,2137
137,2917,984712622,1,1,1,2137
137,2917,984712632,1,1,1,2137
137,2917,984712642,1,1,1,2137
137,2917,984712652,1,1,1,2137
137,2917,984712662,1,1,1,2137
137,2917,984712672,1,1,1,2137
137,2917,984712682,1,1,1,2137
137,2917,984712692,1,1,1,2137
137,2917,984712702,1,1,1,2137
137,2917,984712712,1,1,1,2137
137,2917,984712722,1,1,1,2137
137,2917,984712732,1,1,1,2137
137,2917,984712742,1,1,1,2137
137,2917,984712752,1,1,1,2137
137,2917,984712762,1,1,1,2137
137,2917,984712772,1,1,1,2137
137,2917,984712782,1,1,1,2137
137,2917,984712792,1,1,1,2137
137,2917,984712802,1,1,1,2137
140,2917,982166731,0,1,1,1140
140,2917,982166741,0,1,1,1140
140,2917,982166751,0,1,1,1140
140,2917,982166761,0,1,1,1140
140,2917,982166771,0,1,1,1140
140,2917,982166781,0,1,1,1140
140,2917,982166791,0,1,1,1140
140,2917,982166801,0,1,1,1140
140,2917,982166811,0,1,1,1140
140,2917,982166821,0,1,1,1140
140,2917,982166831,0,1,1,1140
140,2917,982166841,0,1,1,1140
140,2917,982166851,0,1,1,1140
140,2917,982166861,0,1,1,1140
140,2917,982173491,0,1,0,1140
140,2917,982173501,0,1,0,1140
140,2917,982175191,0,1,1,1140
140,2917,982175201,0,1,1,1140
140,2917,982175211,0,1,1,1140
140,2917,982175221,0,1,1,1140
140,2917,982175231,0,1,1,1140
140,2917,982175241,0,1,1,1140
140,2917,982175251,0,1,1,1140
140,2917,982175261,0,1,1,1140
140,2917,982175271,0,1,1,1140
140,2917,982175281,0,1,1,1140
140,2917,982175291,0,1,1,1140
140,2917,982175301,0,1,1,1140
140,2917,982175311,0,1,1,1140
140,2917,982175321,0,1,1,1140
140,2917,982175331,0,1,0,1140
140,2917,982175341,0,1,0,1140
140,2917,982166732,1,1,1,2140
140,2917,982166742,1,1,1,2140
140,2917,982166752,1,1,1,2140
140,2917,982166762,1,1,1,2140
140,2917,982166772,1,1,1,2140
140,2917,982166782,1,1,1,2140
140,2917,982166792,1,1,1,2140
140,2917,982166802,1,1,1,2140
140,2917,982166812,1,1,1,2140
140,2917,982166822,1,1,1,2140
140,2917,982166832,1,1,1,2140
140,2917,982166842,1,1,1,2140
140,2917,982166852,1,1,1,2140
140,2917,982166862,1,1,1,2140
140,2917,982173492,1,1,0,2140
140,2917,982173502,1,1,0,2140
140,2917,982175192,1,1,1,2140
140,2917,982175202,1,1,1,2140
140,2917,982175212,1,1,1,2140
140,2917,982175222,1,1,1,2140
140,2917,982175232,1,1,1,2140
140,2917,982175242,1,1,1,2140
140,2917,982175252,1,1,1,2140
140,2917,982175262,1,1,1,2140
140,2917,982175272,1,1,1,2140
140,2917,982175282,1,1,1,2140
