DATE;INSTITUTION;FULL_FARE;STUDENT;TEACHER;SIXTY_YEARS_OLD;TICKET;CHILD;PERSONNEL;FREE
2016-06-29;Metro;152745;67959;4048;0;204;0;0;24857
2016-06-30;Eshot;366004;155620;9006;0;266;0;0;128400
2016-06-30;Izdeniz;25812;6855;481;0;46;0;0;3985
2016-06-30;Izdeniz-Araba;2144;0;0;0;0;0;0;0
2016-06-30;Izulas;98266;40002;2243;0;37;0;0;34776
2016-06-30;İzban;144591;57314;3734;0;970;0;0;23262
2016-06-30;Metro;153327;67551;3868;0;240;0;0;26121
2016-07-01;Eshot;351387;143986;4635;0;314;0;0;129201
2016-07-01;Izdeniz;24887;6477;394;0;35;0;0;3728
2016-07-01;Izdeniz-Araba;2411;0;0;0;0;0;0;0
2016-07-01;Izulas;98341;38079;1072;0;28;0;0;36357
2016-07-01;İzban;142749;54020;2211;0;987;0;0;21748
2016-07-01;Metro;150464;62047;2312;0;244;0;0;24741
2016-07-02;Eshot;290086;108297;2684;0;262;0;0;95933
2016-07-02;Izdeniz;20223;5587;290;0;48;0;0;2433
2016-07-02;Izdeniz-Araba;1865;0;0;0;0;0;0;0
2016-07-02;Izulas;79754;29042;561;0;22;0;0;26179
2016-07-02;İzban;124950;43478;1396;0;951;0;0;16655
2016-07-02;Metro;123838;43874;1288;0;167;0;0;17261
2016-07-03;Eshot;218447;81211;1786;0;185;0;0;81132
2016-07-03;Izdeniz;16296;3852;118;0;24;0;0;1529
2016-07-03;Izdeniz-Araba;1474;0;0;0;0;0;0;0
2016-07-03;Izulas;52582;18724;288;0;8;0;0;20559
2016-07-03;İzban;97998;33989;889;0;810;0;0;12977
2016-07-03;Metro;81752;28457;639;0;116;0;0;11149
2016-07-04;Eshot;267337;88158;2328;0;232;0;0;101663
2016-07-04;Izdeniz;20102;4138;206;0;47;0;0;2360
2016-07-04;Izdeniz-Araba;1481;0;0;0;0;0;0;0
2016-07-04;Izulas;69195;22808;502;0;23;0;0;28162
2016-07-04;İzban;104459;32490;1040;0;1061;0;0;15469
2016-07-04;Metro;102367;30792;972;0;191;0;0;16312
2016-07-05;Eshot;234417;81349;1519;0;168;0;0;46959
2016-07-05;Izdeniz;26793;6383;133;0;24;0;0;1624
2016-07-05;Izdeniz-Araba;1917;0;0;0;0;0;0;0
2016-07-05;Izulas;56747;19915;316;0;8;0;0;11554
2016-07-05;İzban;109469;33459;813;0;855;0;0;10245
2016-07-05;Metro;79041;26605;510;0;132;0;0;8245
2016-07-06;Eshot;267613;86598;1602;0;181;0;0;65288
2016-07-06;Izdeniz;34679;6833;200;0;17;0;0;2584
2016-07-06;Izdeniz-Araba;1866;0;0;0;0;0;0;0
2016-07-06;Izulas;62452;19390;300;0;26;0;0;15743
2016-07-06;İzban;126608;36903;871;0;800;0;0;13499
2016-07-06;Metro;87315;27413;599;0;147;0;0;10665
2016-07-07;Eshot;274265;87128;1835;0;177;0;0;72510
2016-07-07;Izdeniz;35306;6690;250;0;17;0;0;2601
2016-07-07;Izdeniz-Araba;1952;0;0;0;0;0;0;0
2016-07-07;Izulas;62951;19139;331;0;11;0;0;17515
2016-07-07;İzban;124221;35544;972;0;800;0;0;14563
2016-07-07;Metro;88354;27330;624;0;144;0;0;11426
2016-07-08;Eshot;280999;95340;2238;0;161;0;0;93216
2016-07-08;Izdeniz;30486;6173;203;0;25;0;0;2970
2016-07-08;Izdeniz-Araba;1753;0;0;0;0;0;0;0
2016-07-08;Izulas;70267;23407;488;0;29;0;0;24066
2016-07-08;İzban;124470;38011;1145;0;847;0;0;16603
2016-07-08;Metro;107888;34329;1043;0;143;0;0;15259
2016-07-09;Eshot;265152;92442;2075;0;177;0;0;84542
2016-07-09;Izdeniz;27399;5896;320;0;19;0;0;2575
2016-07-09;Izdeniz-Araba;1689;0;0;0;0;0;0;0
2016-07-09;Izulas;67465;22915;444;0;28;0;0;22413
2016-07-09;İzban;117903;37108;1121;0;606;0;0;15923
2016-07-09;Metro;102492;33517;1042;0;100;0;0;14537
2016-07-10;Eshot;209256;79249;1672;0;88;0;0;74819
2016-07-10;Izdeniz;20523;5209;203;0;10;0;0;1694
2016-07-10;Izdeniz-Araba;1724;0;0;0;0;0;0;0
2016-07-10;Izulas;48551;17445;318;0;12;0;0;17735
2016-07-10;İzban;101715;33795;931;0;207;0;0;13334
2016-07-10;Metro;74473;27780;656;0;44;0;0;10565
2016-07-11;Eshot;402728;158798;5457;0;144;0;0;137315
2016-07-11;Izdeniz;31010;7629;399;0;15;0;0;4231
2016-07-11;Izdeniz-Araba;2223;0;0;0;0;0;0;0
2016-07-11;Izulas;104966;39744;1372;0;25;0;0;37676
2016-07-11;İzban;155311;57429;2198;0;201;0;0;24007
2016-07-11;Metro;162255;62702;2396;0;87;0;0;26827
2016-07-12;Eshot;387709;152439;5038;0;122;0;0;129837
2016-07-12;Izdeniz;31441;7612;403;0;10;0;0;4203
2016-07-12;Izdeniz-Araba;2103;0;0;0;0;0;0;0
2016-07-12;Izulas;103446;39717;1339;0;23;0;0;35227
2016-07-12;İzban;154649;56944;2224;0;140;0;0;23228
2016-07-12;Metro;161359;61359;2513;0;70;0;0;25697
2016-07-13;Eshot;381630;151578;5228;0;167;0;0;131334
2016-07-13;Izdeniz;32850;8045;484;0;20;0;0;4128
2016-07-13;Izdeniz-Araba;2419;0;0;0;0;0;0;0
2016-07-13;Izulas;102494;39285;1318;0;24;0;0;34766
2016-07-13;İzban;153371;56766;2191;0;144;0;0;22936
2016-07-13;Metro;157605;60419;2489;0;42;0;0;24192
2016-07-14;Eshot;402114;158958;5384;0;153;0;0;125720
2016-07-14;Izdeniz;30156;7249;446;0;10;0;0;3944
2016-07-14;Izdeniz-Araba;2258;0;0;0;0;0;0;0
2016-07-14;Izulas;99150;38305;1213;0;19;0;0;32920
2016-07-14;İzban;152849;55220;2221;0;106;0;0;23215
2016-07-14;Metro;154850;59488;2446;0;48;0;0;24168
2016-07-15;Eshot;368505;148100;4975;0;145;0;0;120784
2016-07-15;Izdeniz;29328;7313;402;0;13;0;0;3551
2016-07-15;Izdeniz-Araba;2319;0;0;0;0;0;0;0
2016-07-15;Izulas;98151;37971;1305;0;17;0;0;31945
2016-07-15;İzban;152843;54721;2262;0;105;0;0;21710
2016-07-15;Metro;152916;59373;2426;0;44;0;0;22671
2016-07-16;Eshot;238340;81804;2233;0;42;0;0;75594
2016-07-16;Izdeniz;15037;3446;202;0;10;0;0;1799
2016-07-16;Izdeniz-Araba;1420;0;0;0;0;0;0;0
2016-07-16;Izulas;66221;21957;422;0;5;0;0;21304
2016-07-16;İzban;100310;30450;1122;0;61;0;0;13474
2016-07-16;Metro;97521;31843;1027;0;9;0;0;13965
2016-07-17;Eshot;203367;80191;1923;0;64;0;0;74626
2016-07-17;Izdeniz;17017;4532;214;0;11;0;0;1741
2016-07-17;Izdeniz-Araba;1693;0;0;0;0;0;0;0
2016-07-17;Izulas;47453;18175;327;0;9;0;0;17817
2016-07-17;İzban;96832;33673;1069;0;54;0;0;12933
2016-07-17;Metro;75998;29848;888;0;17;0;0;11064
2016-07-18;Eshot;373935;153124;5165;0;135;0;0;131474
2016-07-18;Izdeniz;28432;6777;397;0;13;0;0;3828
2016-07-18;Izdeniz-Araba;2161;0;0;0;0;0;0;0
2016-07-18;Izulas;103301;39680;1362;0;13;0;0;36762
2016-07-18;İzban;150408;55892;2178;0;64;0;0;23185
2016-07-18;Metro;158165;61189;2440;0;39;0;0;25594
2016-07-19;Eshot;376709;155489;5198;0;76;0;0;128649
2016-07-19;Izdeniz;29771;7294;469;0;10;0;0;3998
2016-07-19;Izdeniz-Araba;1893;0;0;0;0;0;0;0
2016-07-19;Izulas;105021;41480;1443;0;14;0;0;35929
2016-07-19;İzban;152771;57555;2265;0;71;0;0;23143
2016-07-19;Metro;160954;63350;2652;0;34;0;0;25724
2016-07-20;Eshot;389451;161630;5480;0;97;0;0;136070
2016-07-20;Izdeniz;31325;8180;565;0;1;0;0;4373
2016-07-20;Izdeniz-Araba;2286;0;0;0;0;0;0;0
2016-07-20;Izulas;103497;41439;1450;0;14;0;0;36040
2016-07-20;İzban;153490;57946;2355;0;65;0;0;23068
2016-07-20;Metro;159233;64246;2740;0;46;0;0;25142
2016-07-21;Eshot;380065;159318;5468;0;99;0;0;130048
2016-07-21;Izdeniz;29846;7895;406;0;8;0;0;4153
2016-07-21;Izdeniz-Araba;2109;0;0;0;0;0;0;0
2016-07-21;Izulas;100749;40426;1430;0;21;0;0;34509
2016-07-21;İzban;151588;57499;2295;0;57;0;0;23688
2016-07-21;Metro;158668;64021;2754;0;44;0;0;25221
2016-07-22;Eshot;382488;156072;5460;0;122;0;0;132010
2016-07-22;Izdeniz;29785;7507;450;0;63;0;0;3975
2016-07-22;Izdeniz-Araba;2207;0;0;0;0;0;0;0
2016-07-22;Izulas;101350;39592;1353;0;19;0;0;35396
2016-07-22;İzban;152779;57031;2299;0;118;0;0;22415
2016-07-22;Metro;154697;61485;2547;0;53;0;0;24536
2016-07-23;Eshot;321469;112569;2985;0;420;0;0;97834
2016-07-23;Izdeniz;25532;6563;414;0;1575;0;0;2921
2016-07-23;Izdeniz-Araba;1966;0;0;0;0;0;0;0
2016-07-23;Izulas;83442;28368;591;0;71;0;0;26614
2016-07-23;İzban;131715;43593;1530;0;1663;0;0;17694
2016-07-23;Metro;124592;42152;1541;0;1021;0;0;17548
2016-07-24;Eshot;230457;86896;2225;0;335;0;0;77852
2016-07-24;Izdeniz;19994;5165;248;0;1276;0;0;2014
2016-07-24;Izdeniz-Araba;1875;0;0;0;0;0;0;0
2016-07-24;Izulas;52528;19001;348;0;53;0;0;17699
2016-07-24;İzban;107848;36876;1222;0;1311;0;0;13969
2016-07-24;Metro;83435;31736;904;0;789;0;0;11544
2016-07-25;Eshot;397848;154344;5588;0;570;0;0;137577
2016-07-25;Izdeniz;29728;6952;452;0;1332;0;0;3998
2016-07-25;Izdeniz-Araba;2170;0;0;0;0;0;0;0
2016-07-25;Izulas;107915;39336;1455;0;93;0;0;37964
2016-07-25;İzban;158012;56117;2416;0;1723;0;0;23815
2016-07-25;Metro;166235;62252;2781;0;1362;0;0;26519
2016-07-26;Eshot;396348;155521;5700;0;552;0;0;134029
2016-07-26;Izdeniz;29987;7323;507;0;1287;0;0;4097
2016-07-26;Izdeniz-Araba;2085;0;0;0;0;0;0;0
2016-07-26;Izulas;107746;39825;1502;0;77;0;0;36347
2016-07-26;İzban;159605;56666;2610;0;1833;0;0;23590
2016-07-26;Metro;166407;63286;2904;0;1390;0;0;26165
2016-07-27;Eshot;402120;151271;5904;0;610;0;0;135659
2016-07-27;Izdeniz;30399;7219;457;0;1352;0;0;4234
2016-07-27;Izdeniz-Araba;2308;0;0;0;0;0;0;0
2016-07-27;Izulas;107595;38892;1518;0;90;0;0;35868
2016-07-27;İzban;160198;54936;2585;0;1826;0;0;23151
2016-07-27;Metro;163552;60321;2830;0;1555;0;0;25006
2016-07-28;Eshot;391601;147958;5529;0;568;0;0;129505
2016-07-28;Izdeniz;29360;6696;504;0;1295;0;0;4044
2016-07-28;Izdeniz-Araba;2285;0;0;0;0;0;0;0
2016-07-28;Izulas;103038;37238;1384;0;81;0;0;33660
2016-07-28;İzban;155290;53695;2496;0;1835;0;0;23780
2016-07-28;Metro;160929;59163;2681;0;1489;0;0;25681
2016-07-29;Eshot;390499;142851;5539;0;554;0;0;127351
2016-07-29;Izdeniz;29558;6909;468;0;1193;0;0;3969
2016-07-29;Izdeniz-Araba;2153;0;0;0;0;0;0;0
2016-07-29;Izulas;105784;36944;1412;0;72;0;0;34217
2016-07-29;İzban;157624;52701;2295;0;1834;0;0;22844
2016-07-29;Metro;162198;57380;2513;0;1507;0;0;24229
2016-07-30;Eshot;315984;106825;2759;0;532;0;0;96471
2016-07-30;Izdeniz;24529;6154;294;0;1774;0;0;2756
2016-07-30;Izdeniz-Araba;1956;0;0;0;0;0;0;0
2016-07-30;Izulas;82680;27336;568;0;72;0;0;25717
2016-07-30;İzban;132594;41397;1461;0;1754;0;0;17629
2016-07-30;Metro;128717;41409;1473;0;1180;0;0;17845
2016-07-31;Eshot;229090;81737;2089;0;464;0;0;77842
2016-07-31;Izdeniz;19673;4927;195;0;1503;0;0;1799
2016-07-31;Izdeniz-Araba;1948;0;0;0;0;0;0;0
2016-07-31;Izulas;52776;17759;349;0;67;0;0;17905
2016-07-31;İzban;107394;33823;1138;0;1542;0;0;13602
2016-07-31;Metro;81934;29008;869;0;1087;0;0;11154
2016-08-01;Eshot;399731;149144;5640;0;605;0;0;131245
2016-08-01;Izdeniz;29848;7009;448;0;1383;0;0;4225
2016-08-01;Izdeniz-Araba;2221;0;0;0;0;0;0;0
2016-08-01;Izulas;107526;37945;1438;0;119;0;0;35619
2016-08-01;İzban;160150;53734;2326;0;1841;0;0;23808
2016-08-01;Metro;167572;59516;2761;0;1530;0;0;26256
2016-08-02;Eshot;396404;149895;5452;0;556;0;0;128834
2016-08-02;Izdeniz;30102;6962;425;0;1429;0;0;4233
2016-08-02;Izdeniz-Araba;2106;0;0;0;0;0;0;0
2016-08-02;Izulas;106656;38023;1446;0;94;0;0;34694
2016-08-02;İzban;157803;53459;2454;0;1970;0;0;23512
2016-08-02;Metro;167640;60259;2693;0;1789;0;0;26112
2016-08-03;Eshot;397616;149242;5617;0;653;0;0;132411
2016-08-03;Izdeniz;30819;6917;546;0;1507;0;0;4324
2016-08-03;Izdeniz-Araba;2395;0;0;0;0;0;0;0
2016-08-03;Izulas;104985;37684;1333;0;103;0;0;34751
2016-08-03;İzban;158048;53714;2466;0;1835;0;0;23164
2016-08-03;Metro;161657;58951;2571;0;1610;0;0;25059
2016-08-04;Eshot;3898;1504;57;0;15;0;0;1735
2016-08-04;Izdeniz;2;0;0;0;0;0;0;0
2016-08-04;Izdeniz-Araba;2429;0;0;0;0;0;0;0
2016-08-04;Izulas;1141;481;8;0;2;0;0;271
2016-08-04;İzban;630;259;12;0;6;0;0;64
2016-08-04;Metro;537;296;27;0;7;0;0;41
2016-08-05;Eshot;329402;117643;4465;0;486;0;0;111127
2016-08-05;Izdeniz;24769;5663;337;0;1363;0;0;3418
2016-08-05;Izdeniz-Araba;2493;0;0;0;0;0;0;0
2016-08-05;Izulas;89598;30285;1097;0;69;0;0;30013
2016-08-05;İzban;133830;43886;1902;0;1675;0;0;19850
2016-08-05;Metro;138155;47976;2035;0;1598;0;0;21546
2016-08-06;Eshot;264101;85413;2177;0;452;0;0;83324
2016-08-06;Izdeniz;20221;4995;238;0;1660;0;0;2380
2016-08-06;Izdeniz-Araba;2037;0;0;0;0;0;0;0
2016-08-06;Izulas;69504;21191;425;0;77;0;0;21991
2016-08-06;İzban;113900;33454;1059;0;1640;0;0;15262
2016-08-06;Metro;108525;33337;989;0;1440;0;0;15412
2016-08-07;Eshot;81217;26741;483;0;176;0;0;33189
2016-08-07;Izdeniz;4569;1028;34;0;390;0;0;562
2016-08-07;Izdeniz-Araba;2047;0;0;0;0;0;0;0
2016-08-07;Izulas;18211;5394;76;0;24;0;0;7423
2016-08-07;İzban;38607;11149;285;0;633;0;0;5647
2016-08-07;Metro;27510;8791;194;0;470;0;0;4317
2016-08-08;Eshot;343884;126234;4573;0;572;0;0;114482
2016-08-08;Izdeniz;25856;5813;350;0;1476;0;0;3823
2016-08-08;Izdeniz-Araba;2286;0;0;0;0;0;0;0
2016-08-08;Izulas;94671;32327;1155;0;102;0;0;31365
2016-08-08;İzban;139024;45457;1863;0;1607;0;0;20621
2016-08-08;Metro;145620;52384;2165;0;1825;0;0;23102
2016-08-09;Eshot;341877;127841;4745;0;528;0;0;112050
2016-08-09;Izdeniz;26181;5855;335;0;1303;0;0;3592
2016-08-09;Izdeniz-Araba;2313;0;0;0;0;0;0;0
2016-08-09;Izulas;93377;32508;1175;0;87;0;0;30339
2016-08-09;İzban;138872;46219;2009;0;1741;0;0;20915
2016-08-09;Metro;145081;52617;2261;0;1707;0;0;22472
2016-08-10;Eshot;348521;129593;4819;0;608;0;0;117483
2016-08-10;Izdeniz;27272;6284;395;0;1552;0;0;3762
2016-08-10;Izdeniz-Araba;2366;0;0;0;0;0;0;0
2016-08-10;Izulas;89633;31729;1196;0;102;0;0;30093
2016-08-10;İzban;137522;45875;2051;0;1762;0;0;20285
2016-08-10;Metro;141400;51968;2254;0;1700;0;0;21610
2016-08-11;Eshot;393363;147262;5222;0;622;0;0;121389
2016-08-11;Izdeniz;29789;6840;392;0;1716;0;0;3701
2016-08-11;Izdeniz-Araba;2332;0;0;0;0;0;0;0
2016-08-11;Izulas;104242;37181;1261;0;87;0;0;31579
2016-08-11;İzban;157443;52859;2225;0;1968;0;0;23059
2016-08-11;Metro;160300;58401;2430;0;1798;0;0;24472
2016-08-12;Eshot;387509;144267;4938;0;621;0;0;120510
2016-08-12;Izdeniz;28453;6728;398;0;1714;0;0;3550
2016-08-12;Izdeniz-Araba;2408;0;0;0;0;0;0;0
2016-08-12;Izulas;104396;36873;1305;0;94;0;0;32278
2016-08-12;İzban;157516;53357;2179;0;1936;0;0;21947
2016-08-12;Metro;159755;57826;2368;0;1832;0;0;22949
2016-08-13;Eshot;318392;106334;2983;0;587;0;0;96060
2016-08-13;Izdeniz;25314;6146;333;0;2006;0;0;2828
2016-08-13;Izdeniz-Araba;2081;0;0;0;0;0;0;0
2016-08-13;Izulas;81631;26944;543;0;101;0;0;25235
2016-08-13;İzban;134533;40962;1486;0;1736;0;0;17505
2016-08-13;Metro;128311;42043;1485;0;1675;0;0;17393
2016-08-14;Eshot;232534;79990;2036;0;502;0;0;78806
2016-08-14;Izdeniz;22456;5367;212;0;2197;0;0;2022
2016-08-14;Izdeniz-Araba;2103;0;0;0;0;0;0;0
2016-08-14;Izulas;52548;17422;339;0;72;0;0;18119
2016-08-14;İzban;109713;33349;1053;0;1504;0;0;13967
2016-08-14;Metro;84856;28682;838;0;1346;0;0;11079
2016-08-15;Eshot;404860;153588;5768;0;661;0;0;129012
2016-08-15;Izdeniz;31908;7108;439;0;1934;0;0;4270
2016-08-15;Izdeniz-Araba;2456;0;0;0;0;0;0;0
2016-08-15;Izulas;110530;39983;1409;0;121;0;0;35060
2016-08-15;İzban;164141;56144;2515;0;1754;0;0;23603
2016-08-15;Metro;173198;62754;2768;0;2113;0;0;26176
2016-08-16;Eshot;402388;152225;5325;0;657;0;0;126173
2016-08-16;Izdeniz;31689;7375;543;0;2134;0;0;4254
2016-08-16;Izdeniz-Araba;2290;0;0;0;0;0;0;0
2016-08-16;Izulas;108458;39240;1184;0;98;0;0;34092
2016-08-16;İzban;161574;54625;2340;0;1840;0;0;23320
2016-08-16;Metro;171343;62395;2595;0;2260;0;0;25487
2016-08-17;Eshot;408908;154819;5075;0;776;0;0;131970
2016-08-17;Izdeniz;33039;7761;497;0;2141;0;0;4472
2016-08-17;Izdeniz-Araba;2584;0;0;0;0;0;0;0
2016-08-17;Izulas;106017;38500;1014;0;132;0;0;34596
2016-08-17;İzban;162005;55704;2339;0;1954;0;0;23174
2016-08-17;Metro;166334;62141;2387;0;2111;0;0;24795
2016-08-18;Eshot;396609;148841;4760;0;663;0;0;125301
2016-08-18;Izdeniz;32144;7403;471;0;1739;0;0;4248
2016-08-18;Izdeniz-Araba;2392;0;0;0;0;0;0;0
2016-08-18;Izulas;106083;37489;969;0;110;0;0;33627
2016-08-18;İzban;159283;53571;2062;0;1862;0;0;23667
2016-08-18;Metro;166960;60686;2273;0;2026;0;0;25146
2016-08-19;Eshot;390783;144216;4496;0;619;0;0;124757
2016-08-19;Izdeniz;31491;7450;454;0;1606;0;0;4021
2016-08-19;Izdeniz-Araba;2524;0;0;0;0;0;0;0
2016-08-19;Izulas;105604;36735;988;0;139;0;0;34012
2016-08-19;İzban;160331;53870;2073;0;1987;0;0;22075
2016-08-19;Metro;164266;58675;2291;0;2324;0;0;23139
2016-08-20;Eshot;325617;108271;3345;0;724;0;0;94980
2016-08-20;Izdeniz;29412;7032;419;0;3250;0;0;3074
2016-08-20;Izdeniz-Araba;2299;0;0;0;0;0;0;0
2016-08-20;Izulas;86477;28284;897;0;167;0;0;25784
2016-08-20;İzban;145404;44238;2083;0;2265;0;0;17204
2016-08-20;Metro;146909;46871;2399;0;3210;0;0;17769
2016-08-21;Eshot;245155;86369;2935;0;607;0;0;77421
2016-08-21;Izdeniz;23040;5665;211;0;2976;0;0;2051
2016-08-21;Izdeniz-Araba;2066;0;0;0;0;0;0;0
2016-08-21;Izulas;56473;19967;635;0;122;0;0;18263
2016-08-21;İzban;117616;38191;1724;0;2030;0;0;13710
2016-08-21;Metro;97064;35505;1847;0;2369;0;0;11162
2016-08-22;Eshot;401429;148988;4568;0;644;0;0;133091
2016-08-22;Izdeniz;31089;7235;428;0;1899;0;0;4332
2016-08-22;Izdeniz-Araba;2453;0;0;0;0;0;0;0
2016-08-22;Izulas;110204;38943;984;0;133;0;0;37301
2016-08-22;İzban;161193;54609;2170;0;2101;0;0;23615
2016-08-22;Metro;167646;62035;2252;0;2080;0;0;25718
2016-08-23;Eshot;400000;152666;4685;0;638;0;0;127357
2016-08-23;Izdeniz;31407;7375;452;0;1906;0;0;4416
2016-08-23;Izdeniz-Araba;2234;0;0;0;0;0;0;0
2016-08-23;Izulas;108569;39192;1006;0;92;0;0;35406
2016-08-23;İzban;159840;54470;2275;0;2021;0;0;22827
2016-08-23;Metro;165133;60694;2290;0;2082;0;0;24975
2016-08-24;Eshot;400359;150506;4840;0;607;0;0;130038
2016-08-24;Izdeniz;31839;7465;485;0;1721;0;0;4531
2016-08-24;Izdeniz-Araba;2371;0;0;0;0;0;0;0
2016-08-24;Izulas;107424;38871;965;0;96;0;0;35105
2016-08-24;İzban;158932;53404;2177;0;2215;0;0;22401
2016-08-24;Metro;160909;59726;2232;0;2056;0;0;23874
2016-08-25;Eshot;388556;144332;4597;0;598;0;0;128069
2016-08-25;Izdeniz;29593;6992;379;0;1956;0;0;4332
2016-08-25;Izdeniz-Araba;2279;0;0;0;0;0;0;0
2016-08-25;Izulas;105501;37551;967;0;111;0;0;34652
2016-08-25;İzban;156059;52204;2021;0;2187;0;0;23139
2016-08-25;Metro;160117;58533;2224;0;2030;0;0;24670
2016-08-26;Eshot;392313;144931;4458;0;719;0;0;129424
2016-08-26;Izdeniz;29395;6921;374;0;2120;0;0;4213
2016-08-26;Izdeniz-Araba;2488;0;0;0;0;0;0;0
2016-08-26;Izulas;105449;37226;905;0;134;0;0;35745
2016-08-26;İzban;157704;52736;2124;0;2233;0;0;22538
2016-08-26;Metro;166264;61027;2236;0;2135;0;0;24903
2016-08-27;Eshot;332565;112392;3547;0;681;0;0;100154
2016-08-27;Izdeniz;26707;6042;346;0;2913;0;0;2920
2016-08-27;Izdeniz-Araba;2232;0;0;0;0;0;0;0
2016-08-27;Izulas;86658;28130;640;0;74;0;0;26859
2016-08-27;İzban;133015;40416;1787;0;2094;0;0;17206
2016-08-27;Metro;141943;45747;1722;0;1971;0;0;19185
2016-08-28;Eshot;253679;90520;2456;0;567;0;0;82080
2016-08-28;Izdeniz;22095;4968;259;0;2367;0;0;1934
2016-08-28;Izdeniz-Araba;2167;0;0;0;0;0;0;0
2016-08-28;Izulas;57100;19448;399;0;76;0;0;19142
2016-08-28;İzban;119862;37122;1213;0;1903;0;0;13921
2016-08-28;Metro;103731;37549;1148;0;1623;0;0;12456
2016-08-29;Eshot;411926;149711;5484;0;665;0;0;136078
2016-08-29;Izdeniz;29503;6915;478;0;1977;0;0;4280
2016-08-29;Izdeniz-Araba;2350;0;0;0;0;0;0;0
2016-08-29;Izulas;110815;38910;1064;0;98;0;0;37555
2016-08-29;İzban;164507;54033;2432;0;2151;0;0;24137
2016-08-29;Metro;179554;64379;2716;0;2130;0;0;27786
2016-08-30;Eshot;337821;113898;3750;0;620;0;0;104198
2016-08-30;Izdeniz;25311;5804;384;0;1869;0;0;3584
2016-08-30;Izdeniz-Araba;2181;0;0;0;0;0;0;0
2016-08-30;Izulas;85737;28360;654;0;71;0;0;27035
2016-08-30;İzban;135552;41423;1840;0;1708;0;0;18871
2016-08-30;Metro;142319;46461;1925;0;1545;0;0;20258
2016-08-31;Eshot;422122;155852;6038;0;693;0;0;139132
2016-08-31;Izdeniz;31278;7432;510;0;1797;0;0;4494
2016-08-31;Izdeniz-Araba;2495;0;0;0;0;0;0;0
2016-08-31;Izulas;112989;40416;1187;0;118;0;0;37632
2016-08-31;İzban;163512;55526;2762;0;2232;0;0;23876
2016-08-31;Metro;179140;66807;3041;0;2037;0;0;26743
2016-08-31;Teleferik;1;0;0;0;0;0;0;0
2016-09-01;Eshot;411118;148289;8676;0;816;0;0;134756
2016-09-01;Izdeniz;30136;6626;483;0;1584;0;0;4195
2016-09-01;Izdeniz-Araba;2300;0;0;0;0;0;0;0
2016-09-01;Izulas;110091;38275;1965;0;133;0;0;36586
2016-09-01;İzban;163812;53773;3840;0;2169;0;0;25002
2016-09-01;Metro;183169;65057;4019;0;2373;0;0;28289
2016-09-02;Eshot;406585;146141;8882;0;794;0;0;131867
2016-09-02;Izdeniz;29686;6899;530;0;1259;0;0;4565
2016-09-02;Izdeniz-Araba;2578;0;0;0;0;0;0;0
2016-09-02;Izulas;108146;37597;1992;0;110;0;0;35943
2016-09-02;İzban;162343;53488;4147;0;2233;0;0;23412
2016-09-02;Metro;178587;63782;3934;0;1860;0;0;26785
2016-09-03;Eshot;341659;117708;3613;0;851;0;0;104469
2016-09-03;Izdeniz;26439;6221;440;0;2163;0;0;3434
2016-09-03;Izdeniz-Araba;2113;0;0;0;0;0;0;0
2016-09-03;Izulas;87978;29319;694;0;91;0;0;27857
2016-09-03;İzban;144177;44005;1857;0;2274;0;0;18761
2016-09-03;Metro;155786;53662;2225;0;1863;0;0;20318
2016-09-04;Eshot;256278;91145;2835;0;576;0;0;85295
2016-09-04;Izdeniz;20717;4797;266;0;2044;0;0;1994
2016-09-04;Izdeniz-Araba;2045;0;0;0;0;0;0;0
2016-09-04;Izulas;59093;20113;470;0;68;0;0;19543
2016-09-04;İzban;116108;36231;1682;0;1916;0;0;14522
2016-09-04;Metro;110623;41602;1888;0;1474;0;0;13712
2016-09-05;Eshot;402304;143669;8477;0;652;0;0;137402
2016-09-05;Izdeniz;29871;6809;536;0;1420;0;0;4843
2016-09-05;Izdeniz-Araba;2400;0;0;0;0;0;0;0
2016-09-05;Izulas;110329;38548;1959;0;106;0;0;38213
2016-09-05;İzban;164478;53105;3871;0;2315;0;0;24609
2016-09-05;Metro;173606;60675;3688;0;1866;0;0;28319
2016-09-06;Eshot;405200;146028;8865;0;672;0;0;134607
2016-09-06;Izdeniz;30499;7065;530;0;1548;0;0;4810
2016-09-06;Izdeniz-Araba;2311;0;0;0;0;0;0;0
2016-09-06;Izulas;109691;38842;2174;0;101;0;0;37454
2016-09-06;İzban;163434;53602;3809;0;2131;0;0;24459
2016-09-06;Metro;172529;60066;3925;0;1723;0;0;27319
2016-09-07;Eshot;413136;150546;9521;0;753;0;0;139220
2016-09-07;Izdeniz;31599;7591;639;0;1508;0;0;5026
2016-09-07;Izdeniz-Araba;2501;0;0;0;0;0;0;0
2016-09-07;Izulas;110676;39487;2006;0;132;0;0;38075
2016-09-07;İzban;163244;54273;3996;0;2207;0;0;23916
2016-09-07;Metro;169729;60664;3782;0;1874;0;0;26073
2016-09-08;Eshot;404089;146210;9098;0;860;0;0;139982
2016-09-08;Izdeniz;29690;7010;622;0;1498;0;0;4410
2016-09-08;Izdeniz-Araba;2383;0;0;0;0;0;0;0
2016-09-08;Izulas;107981;38553;2093;0;125;0;0;38584
2016-09-08;İzban;163967;54145;4290;0;2294;0;0;24939
2016-09-08;Metro;171789;60600;4297;0;1873;0;0;28014
